job_title,rating,company_name,type_of_ownership,industry,sector,revenue,main_role,seniority,sub_role,salary_range($),min_salary,max_salary,avg_salary,company_city,company_state,headquarter_city,headquarter_state,company_size_category,founded_year_category
Senior Data Engineer,4.7,Scoop,Company - Private,Internet,Information Technology,Unknown,data engineer,Sr,Senior ,99000-132000,99000,132000,115499.5,San Francisco, CA,San Francisco, CA,Small,2010s-2020s
Senior Data Scientist,4.5,Novetta,Company - Private,Enterprise Software & Network Solutions,Information Technology,$100M to $500M,data scientist,Sr,Senior ,99000-132000,99000,132000,115499.5,Herndon, VA,Mc Lean, VA,Medium,2010s-2020s
Data Engineer,4.2,IZEA,Company - Public,Advertising & Marketing,Business Services,$25M to $50M,data engineer,neutral,,99000-132000,99000,132000,115499.5,Winter Park, FL,Winter Park, FL,Small,2000s-2010s
Business Intelligence Analyst,3.4,Montway Inc,Company - Private,Shipping,Transportation & Logistics,Unknown,data analyst/analyst,neutral,Business Intelligence ,99000-132000,99000,132000,115499.5,Schaumburg, IL,Schaumburg, IL,Small,2000s-2010s
Sr. ML/Data Scientist - AI/NLP/Chatbot,3.8,Juniper Networks,Company - Public,Telecommunications Services,Telecommunications,$2B to $5B,AI/ machine learning professionle,Sr,Sr. ML/Data Scientist - /NLP/Chatbot,99000-132000,99000,132000,115499.5,Cupertino, CA,Sunnyvale, CA,Large,1990s-2000s
Data Scientist,4.7,1904labs,Company - Private,IT Services,Information Technology,Unknown,data scientist,neutral,,90000-109000,90000,109000,99499.5,Saint Louis, MO,Saint Louis, MO,Small,2010s-2020s
Data Scientist,3.6,XSELL Technologies,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown,data scientist,neutral,,90000-109000,90000,109000,99499.5,Chicago, IL,Chicago, IL,Small,2010s-2020s
Data Engineer,4.2,IZEA,Company - Public,Advertising & Marketing,Business Services,$25M to $50M,data engineer,neutral,,90000-109000,90000,109000,99499.5,Winter Park, FL,Winter Park, FL,Small,2000s-2010s
Sr. ML/Data Scientist - AI/NLP/Chatbot,3.8,Juniper Networks,Company - Public,Telecommunications Services,Telecommunications,$2B to $5B,AI/ machine learning professionle,Sr,Sr. ML/Data Scientist - /NLP/Chatbot,90000-109000,90000,109000,99499.5,Cupertino, CA,Sunnyvale, CA,Large,1990s-2000s
Data Scientist,5.0,Notion Labs,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown,data scientist,neutral,,90000-109000,90000,109000,99499.5,San Francisco, CA,San Francisco, CA,Small,2010s-2020s
Senior Data Engineer,4.9,Lendio,Company - Private,Lending,Finance,$50M to $100M,data engineer,Sr,Senior ,90000-109000,90000,109000,99499.5,Lehi, UT,Lehi, UT,Medium,2010s-2020s
Data Engineer,4.4,Direct Agents,Company - Private,Advertising & Marketing,Business Services,$25M to $50M,data engineer,neutral,,90000-109000,90000,109000,99499.5,Culver City, CA,New York, NY,Small,2000s-2010s
Data Scientist,3.3,NAVEX Global,Company - Private,Computer Hardware & Software,Information Technology,$100M to $500M,data scientist,neutral,,90000-109000,90000,109000,99499.5,Lake Oswego, OR,Lake Oswego, OR,Large,2010s-2020s
Machine Learning Engineer,3.2,Triplebyte,Company - Private,Computer Hardware & Software,Information Technology,Unknown,AI/ machine learning professionle,neutral, Engineer,90000-109000,90000,109000,99499.5,Remote,,San Francisco, CA,Small,2010s-2020s
Machine Learning Engineer,3.2,Triplebyte,Company - Private,Computer Hardware & Software,Information Technology,Unknown,AI/ machine learning professionle,neutral, Engineer,90000-109000,90000,109000,99499.5,Remote,,San Francisco, CA,Small,2010s-2020s
Senior Data Engineer,4.9,Lendio,Company - Private,Lending,Finance,$50M to $100M,data engineer,Sr,Senior ,90000-109000,90000,109000,99499.5,Lehi, UT,Lehi, UT,Medium,2010s-2020s
Data Scientist,4.2,Upstart,Company - Private,Lending,Finance,Unknown,data scientist,neutral,,90000-109000,90000,109000,99499.5,San Mateo, CA,San Mateo, CA,Medium,2010s-2020s
Data Analyst,4.5,Envision LLC,Company - Private,Staffing & Outsourcing,Business Services,$25M to $50M,data analyst/analyst,neutral,,90000-109000,90000,109000,99499.5,San Francisco, CA,Saint Louis, MO,Medium,1990s-2000s
Data Engineer,4.8,AppLovin,Company - Private,Video Games,Media,Unknown,data engineer,neutral,,90000-109000,90000,109000,99499.5,Palo Alto, CA,Palo Alto, CA,Medium,2010s-2020s
Data Integration and Modeling Engineer,3.8,ISO New England,Nonprofit Organization,Utilities,"Oil, Gas, Energy & Utilities",Unknown,others/scientist/software engineer(data concerning role),neutral,Data Integration and Modeling Engineer,90000-109000,90000,109000,99499.5,Holyoke, MA,Holyoke, MA,Medium,1990s-2000s
Tableau Data Engineer 20-0117,3.7,Relativity,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown,data engineer,neutral,Tableau  20-0117,90000-109000,90000,109000,99499.5,Chicago, IL,Chicago, IL,Large,2000s-2010s
Senior Data Scientist,3.3,Tempo Automation,Company - Private,Electrical & Electronic Manufacturing,Manufacturing,$5M to $10M,data scientist,Sr,Senior ,90000-109000,90000,109000,99499.5,San Francisco, CA,San Francisco, CA,Small,2010s-2020s
AI Data Scientist,3.3,MITRE,Nonprofit Organization,Federal Agencies,Government,$1B to $2B,AI/ machine learning professionle,neutral, Data Scientist,90000-109000,90000,109000,99499.5,McLean, VA,Bedford, MA,Large,1950s-1960s
Machine Learning Engineer,5.0,"Expedition Technology, Inc.",Company - Private,Aerospace & Defense,Aerospace & Defense,$10M to $25M,AI/ machine learning professionle,neutral, Engineer,90000-109000,90000,109000,99499.5,Herndon, VA,Dulles, VA,Small,2010s-2020s
Research Scientist Patient Preferences (Remote),3.8,Evidera,Subsidiary or Business Segment,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$100M to $500M,others/scientist/software engineer(data concerning role),neutral,Research Scientist Patient Preferences (Remote),90000-109000,90000,109000,99499.5,Bethesda, MD,Bethesda, MD,Medium,2010s-2020s
Data Scientist,3.4,Plymouth Rock Assurance,Company - Private,Insurance Carriers,Insurance,$10M to $25M,data scientist,neutral,,90000-109000,90000,109000,99499.5,Woodbridge, NJ,Boston, MA,Large,1980s-1990s
Scientist - Biomarker and Flow Cytometry,2.4,Crown Bioscience,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$50M to $100M,others/scientist/software engineer(data concerning role),neutral,Scientist - Biomarker and Flow Cytometry,90000-109000,90000,109000,99499.5,San Diego, CA,San Diego, CA,Medium,2000s-2010s
Data Scientist,2.9,GNS Healthcare,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10M to $25M,data scientist,neutral,,90000-109000,90000,109000,99499.5,Cambridge, MA,Cambridge, MA,Small,1990s-2000s
Analytics Manager,4.4,OneMagnify,Company - Private,Advertising & Marketing,Business Services,Unknown,others/scientist/software engineer(data concerning role),neutral,Analytics Manager,90000-109000,90000,109000,99499.5,Dearborn, MI,Detroit, MI,Medium,1960s-1970s
Data Scientist,2.9,SPECTRUM,Subsidiary or Business Segment,"Cable, Internet & Telephone Providers",Telecommunications,$10B+,data scientist,neutral,,90000-109000,90000,109000,99499.5,Maryland Heights, MO,Stamford, CT,Very Large,2010s-2020s
Staff Scientist- Upstream PD,2.7,Advanced BioScience Laboratories,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$50M to $100M,others/scientist/software engineer(data concerning role),jr,Staff Scientist- Upstream PD,90000-109000,90000,109000,99499.5,Rockville, MD,Rockville, MD,Medium,1960s-1970s
Data Engineer,4.2,Procore Technologies,Company - Private,Computer Hardware & Software,Information Technology,Unknown,data engineer,neutral,,90000-109000,90000,109000,99499.5,Carpinteria, CA,Carpinteria, CA,Large,2000s-2010s
Sr Scientist - Extractables & Leachables,3.5,Ritedose,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$100M to $500M,others/scientist/software engineer(data concerning role),Sr,Sr Scientist - Extractables & Leachables,90000-109000,90000,109000,99499.5,Columbia, SC,Columbia, SC,Medium,1990s-2000s
ELISA RESEARCH SCIENTIST (CV-15),-1.0,Covid-19 Search Partners,Unknown,Unknown,Unknown,Unknown,others/scientist/software engineer(data concerning role),neutral,ELISA RESEARCH SCIENTIST (CV-15),90000-109000,90000,109000,99499.5,Hauppauge, NY,no_headquarter,,Unknown,
Sr Data Scientist,4.2,bioMérieux,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$2B to $5B,data scientist,Sr,Sr ,90000-109000,90000,109000,99499.5,Saint Louis, MO,Marcy-l'Etoile, France,Very Large,1960s-1970s
Data Scientist,4.5,Novetta,Company - Private,Enterprise Software & Network Solutions,Information Technology,$100M to $500M,data scientist,neutral,,101000-165000,101000,165000,132999.5,Herndon, VA,Mc Lean, VA,Medium,2010s-2020s
Experienced Data Scientist,4.4,Guzman & Griffin Technologies (GGTI),Company - Private,Federal Agencies,Government,Unknown,data scientist,Sr,Experienced ,101000-165000,101000,165000,132999.5,Washington, DC,Mays Landing, NJ,Small,1990s-2000s
Machine Learning Engineer,-1.0,Radical Convergence,Unknown,Unknown,Unknown,Unknown,AI/ machine learning professionle,neutral, Engineer,101000-165000,101000,165000,132999.5,Reston, VA,no_headquarter,,Unknown,
Data Scientist,3.5,Leidos,Company - Public,Aerospace & Defense,Aerospace & Defense,$10B+,data scientist,neutral,,101000-165000,101000,165000,132999.5,Fort Meade, MD,Reston, VA,Very Large,1960s-1970s
Data Scientist,4.5,Demandbase,Company - Private,Computer Hardware & Software,Information Technology,$100M to $500M,data scientist,neutral,,101000-165000,101000,165000,132999.5,San Francisco, CA,San Francisco, CA,Medium,2000s-2010s
Say Business Data Analyst,4.1,Shelter Insurance,Company - Private,Insurance Carriers,Insurance,$1B to $2B,data analyst/analyst,neutral,Say Business ,101000-165000,101000,165000,132999.5,Columbia, MO,Columbia, MO,Large,1900s-1950s
Geospatial Data Scientist,3.5,Maxar Technologies,Company - Public,Aerospace & Defense,Aerospace & Defense,$2B to $5B,data scientist,neutral,Geospatial ,101000-165000,101000,165000,132999.5,Chantilly, VA,Westminster, CO,Large,
Data Analyst,2.7,USAC,Nonprofit Organization,Telecommunications Services,Telecommunications,$25M to $50M,data analyst/analyst,neutral,,101000-165000,101000,165000,132999.5,Washington, DC,Washington, DC,Medium,1990s-2000s
Computational Scientist,3.4,General Dynamics Information Technology,Subsidiary or Business Segment,IT Services,Information Technology,$10B+,others/scientist/software engineer(data concerning role),neutral,Computational Scientist,101000-165000,101000,165000,132999.5,Vicksburg, MS,Fairfax, VA,Very Large,1990s-2000s
Data Scientist,4.4,Offerpad,Company - Private,Real Estate,Real Estate,Unknown,data scientist,neutral,,101000-165000,101000,165000,132999.5,Chandler, AZ,Chandler, AZ,Medium,2010s-2020s
Senior Data Analyst,4.0,Autodesk,Company - Public,Computer Hardware & Software,Information Technology,$2B to $5B,data analyst/analyst,Sr,Senior ,101000-165000,101000,165000,132999.5,San Francisco, CA,San Rafael, CA,Large,1980s-1990s
Senior Data Analyst,4.2,Autodesk,Company - Public,Research & Development,Business Services,$1B to $2B,data analyst/analyst,Sr,Senior ,101000-165000,101000,165000,132999.5,San Francisco, CA,Herndon, VA,Large,1960s-1970s
Data Engineer,3.5,Magna International Inc.,Company - Public,Unknown,Unknown,$10B+,data engineer,neutral,,101000-165000,101000,165000,132999.5,Birmingham, AL,Aurora, Canada,Very Large,1950s-1960s
Sr Data Analyst,2.3,United BioSource,Other Organization,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$100M to $500M,data analyst/analyst,Sr,Sr ,101000-165000,101000,165000,132999.5,Blue Bell, PA,Blue Bell, PA,Large,2000s-2010s
Data Scientist,3.4,Kelly,Company - Public,Staffing & Outsourcing,Business Services,$5B to $10B,data scientist,neutral,,101000-165000,101000,165000,132999.5,Chicago, IL,Troy, MI,Large,1900s-1950s
"Machine Learning Scientist - Bay Area, CA",3.3,Tempus Labs,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown,AI/ machine learning professionle,neutral," Scientist - Bay Area, CA",101000-165000,101000,165000,132999.5,Redwood City, CA,Chicago, IL,Medium,2010s-2020s
Data Scientist,4.7,C3.ai,Company - Private,Enterprise Software & Network Solutions,Information Technology,$100M to $500M,data scientist,neutral,,101000-165000,101000,165000,132999.5,Redwood City, CA,Redwood City, CA,Medium,2000s-2010s
Senior Data Scientist - Algorithms,3.9,Quartet Health,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown,data scientist,Sr,Senior  - Algorithms,101000-165000,101000,165000,132999.5,New York, NY,New York, NY,Medium,2010s-2020s
Data Analyst,3.3,Midland Credit Management,Subsidiary or Business Segment,Banks & Credit Unions,Finance,$1B to $2B,data analyst/analyst,neutral,,101000-165000,101000,165000,132999.5,San Diego, CA,San Diego, CA,Large,1950s-1960s
Senior Data & Machine Learning Scientist,3.3,Tempus Labs,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown,AI/ machine learning professionle,Sr,Senior Data &  Scientist,101000-165000,101000,165000,132999.5,Chicago, IL,Chicago, IL,Medium,2010s-2020s
Data Engineer,4.4,Resurgent Capital Services,Company - Private,Venture Capital & Private Equity,Finance,$50M to $100M,data engineer,neutral,,101000-165000,101000,165000,132999.5,Cincinnati, OH,Greenville, SC,Medium,1990s-2000s
"Data Scientist - Statistics, Early Career",3.7,PNNL,Government,Energy,"Oil, Gas, Energy & Utilities",$500M to $1B,data scientist,neutral," - Statistics, Early Career",56000-97000,56000,97000,76499.5,Richland, WA,Richland, WA,Large,1960s-1970s
Data Scientist,3.5,Buckman,Company - Private,Chemical Manufacturing,Manufacturing,$500M to $1B,data scientist,neutral,,56000-97000,56000,97000,76499.5,Memphis, TN,Memphis, TN,Large,1900s-1950s
Machine Learning Engineer,3.6,Buckman,Nonprofit Organization,Federal Agencies,Government,$50M to $100M,AI/ machine learning professionle,neutral, Engineer,56000-97000,56000,97000,76499.5,Memphis, TN,Arlington, VA,Medium,1960s-1970s
Research Scientist - Patient-Centered Research (Remote),3.8,Evidera,Subsidiary or Business Segment,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$100M to $500M,others/scientist/software engineer(data concerning role),neutral,Research Scientist - Patient-Centered Research (Remote),56000-97000,56000,97000,76499.5,Bethesda, MD,Bethesda, MD,Medium,2010s-2020s
Jr. Business Data Analyst (position added 6/12/2020),4.7,webfx.com,Company - Private,Advertising & Marketing,Business Services,$25M to $50M,data analyst/analyst,jr,Jr. Business  (position added 6/12/2020),56000-97000,56000,97000,76499.5,Harrisburg, PA,Harrisburg, PA,Medium,1990s-2000s
Sr. Data Scientist II,3.5,Argo Group US,Company - Public,Insurance Carriers,Insurance,$1B to $2B,data scientist,Sr,Sr.  II,56000-97000,56000,97000,76499.5,New York, NY,Hamilton, Bermuda,Large,1900s-1950s
Data Scientist,3.3,BWX Technologies,Company - Public,Aerospace & Defense,Aerospace & Defense,$500M to $1B,data scientist,neutral,,56000-97000,56000,97000,76499.5,Oak Ridge, TN,Lynchburg, VA,Large,1800s-1900s
Senior Data Analyst,3.9,Life360,Company - Public,Internet,Information Technology,Unknown,data analyst/analyst,Sr,Senior ,56000-97000,56000,97000,76499.5,San Francisco, CA,San Francisco, CA,Small,2000s-2010s
Lead Data Scientist,3.7,MassMutual,Company - Private,Insurance Carriers,Insurance,$10B+,data scientist,neutral,Lead ,56000-97000,56000,97000,76499.5,Boston, MA,Springfield, MA,Large,1800s-1900s
Production Engineer - Statistics/Data Analysis,3.9,Natera,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$100M to $500M,others/scientist/software engineer(data concerning role),neutral,Production Engineer - Statistics/Data Analysis,56000-97000,56000,97000,76499.5,San Carlos, CA,San Carlos, CA,Medium,2000s-2010s
Statistical Scientist,4.0,Genentech,Subsidiary or Business Segment,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10B+,others/scientist/software engineer(data concerning role),neutral,Statistical Scientist,56000-97000,56000,97000,76499.5,South San Francisco, CA,South San Francisco, CA,Very Large,1970s-1980s
Computational Behavioral Scientist,4.2,Ntrepid,Company - Private,IT Services,Information Technology,$50M to $100M,others/scientist/software engineer(data concerning role),neutral,Computational Behavioral Scientist,56000-97000,56000,97000,76499.5,Herndon, VA,Herndon, VA,Medium,2000s-2010s
Principal Data Scientist - Machine Learning,3.6,Constant Contact,Subsidiary or Business Segment,Advertising & Marketing,Business Services,Unknown,AI/ machine learning professionle,neutral,Principal Data Scientist - ,56000-97000,56000,97000,76499.5,Waltham, MA,Waltham, MA,Unknown,1990s-2000s
Principal Machine Learning Scientist,4.7,Sage Intacct,Subsidiary or Business Segment,Computer Hardware & Software,Information Technology,Unknown,AI/ machine learning professionle,neutral,Principal  Scientist,56000-97000,56000,97000,76499.5,San Francisco, CA,San Jose, CA,Medium,1990s-2000s
Data Engineer,4.1,Shape Security,Company - Private,IT Services,Information Technology,Unknown,data engineer,neutral,,56000-97000,56000,97000,76499.5,Santa Clara, CA,Mountain View, CA,Small,2010s-2020s
Principal Data Scientist,4.0,AstraZeneca,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10B+,data scientist,neutral,Principal ,56000-97000,56000,97000,76499.5,Gaithersburg, MD,Cambridge, United Kingdom,Very Large,1900s-1950s
Data Scientist,5.0,SkillSoniq,Company - Public,Unknown,Unknown,Unknown,data scientist,neutral,,56000-97000,56000,97000,76499.5,San Francisco, CA,Jersey City, NJ,Unknown,
Senior Data Scientist - R&D Oncology,4.0,AstraZeneca,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10B+,data scientist,Sr,Senior  - R&D Oncology,56000-97000,56000,97000,76499.5,New York, NY,Cambridge, United Kingdom,Very Large,1900s-1950s
Data Scientist,4.3,Joby Aviation,Company - Private,Unknown,Unknown,Unknown,data scientist,neutral,,56000-97000,56000,97000,76499.5,San Carlos, CA,Santa Cruz, CA,Small,
"Health Plan Data Analyst, Sr",3.8,Cook Children's Health Care System,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$100M to $500M,data analyst/analyst,Sr,"Health Plan , Sr",56000-97000,56000,97000,76499.5,Fort Worth, TX,Fort Worth, TX,Large,1900s-1950s
"Principal Scientist/Associate Director, Quality Control and Analytical Technologies",3.8,Rubius Therapeutics,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$100M to $500M,others/scientist/software engineer(data concerning role),neutral,"Principal Scientist/Associate Director, Quality Control and Analytical Technologies",56000-97000,56000,97000,76499.5,Smithfield, RI,Cambridge, MA,Medium,2010s-2020s
Analytics - Business Assurance Data Analyst,4.6,GreatAmerica Financial Services,Company - Private,Lending,Finance,$100M to $500M,data analyst/analyst,neutral,Analytics - Business Assurance ,56000-97000,56000,97000,76499.5,Cedar Rapids, IA,Cedar Rapids, IA,Medium,1990s-2000s
Data Scientist - Contract,4.1,Upside Business Travel,Company - Private,Internet,Information Technology,Unknown,data scientist,neutral, - Contract,79000-106000,79000,106000,92499.5,Remote,,Washington, DC,Small,2010s-2020s
Data Scientist,3.4,Spectrum Communications and Consulting,Company - Private,Advertising & Marketing,Business Services,$10M to $25M,data scientist,neutral,,79000-106000,79000,106000,92499.5,Chicago, IL,Chicago, IL,Small,1990s-2000s
Data Scientist,4.1,Coverent,Company - Private,Consulting,Business Services,$10M to $25M,data scientist,neutral,,79000-106000,79000,106000,92499.5,McLean, VA,McLean, VA,Small,2000s-2010s
Machine Learning Engineer,3.7,Mteq,Company - Public,Aerospace & Defense,Aerospace & Defense,$100M to $500M,AI/ machine learning professionle,neutral, Engineer,79000-106000,79000,106000,92499.5,Fort Belvoir, VA,Lorton, VA,Medium,1950s-1960s
Data Engineer,4.4,Rocket Lawyer,Company - Private,Computer Hardware & Software,Information Technology,$50M to $100M,data engineer,neutral,,79000-106000,79000,106000,92499.5,San Francisco, CA,San Francisco, CA,Small,2000s-2010s
"Senior Data Scientist – Image Analytics, Novartis AI Innovation Lab",3.9,Novartis,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10B+,AI/ machine learning professionle,Sr,"Senior Data Scientist – Image Analytics, Novartis  Innovation Lab",79000-106000,79000,106000,92499.5,Cambridge, MA,Basel, Switzerland,Very Large,1990s-2000s
Data Engineer,3.6,Alion Science & Technology,Company - Private,Research & Development,Business Services,$1B to $2B,data engineer,neutral,,79000-106000,79000,106000,92499.5,Linthicum Heights, MD,Mc Lean, VA,Large,2000s-2010s
Data Science Instructor,4.5,Novetta,Company - Private,Enterprise Software & Network Solutions,Information Technology,$100M to $500M,others/scientist/software engineer(data concerning role),neutral,Data Science Instructor,79000-106000,79000,106000,92499.5,Herndon, VA,Mc Lean, VA,Medium,2010s-2020s
Senior Business Intelligence Analyst,3.7,Protolabs,Company - Public,Miscellaneous Manufacturing,Manufacturing,$100M to $500M,data analyst/analyst,Sr,Senior Business Intelligence ,79000-106000,79000,106000,92499.5,Maple Plain, MN,Maple Plain, MN,Large,1990s-2000s
In-Line Inspection Data Analyst,2.9,Quest Integrity,Company - Public,Oil & Gas Services,"Oil, Gas, Energy & Utilities",$50M to $100M,data analyst/analyst,neutral,In-Line Inspection ,79000-106000,79000,106000,92499.5,Tulsa, OK,Kent, WA,Medium,1990s-2000s
Data Scientist - TS/SCI FSP or CI Required,5.0,Phoenix Operations Group,Company - Private,IT Services,Information Technology,$1M to $5M,data scientist,neutral, - TS/SCI FSP or CI Required,79000-106000,79000,106000,92499.5,Annapolis Junction, MD,Woodbine, MD,Small,2010s-2020s
Data Scientist,3.4,Dice.com,Subsidiary or Business Segment,Staffing & Outsourcing,Business Services,$100M to $500M,data scientist,neutral,,79000-106000,79000,106000,92499.5,Newton, MA,Denver, CO,Medium,1980s-1990s
Senior Data Scientist,3.5,Maxar Technologies,Company - Public,Aerospace & Defense,Aerospace & Defense,$2B to $5B,data scientist,Sr,Senior ,79000-106000,79000,106000,92499.5,Herndon, VA,Westminster, CO,Large,
Data Scientist - TS/SCI Required,5.0,Phoenix Operations Group,Company - Private,IT Services,Information Technology,$1M to $5M,data scientist,neutral, - TS/SCI Required,79000-106000,79000,106000,92499.5,Baltimore, MD,Woodbine, MD,Small,2010s-2020s
Data Science Software Engineer,4.8,Klaviyo,Company - Private,Computer Hardware & Software,Information Technology,Unknown,others/scientist/software engineer(data concerning role),neutral,Data Science Software Engineer,79000-106000,79000,106000,92499.5,Boston, MA,Boston, MA,Medium,2010s-2020s
ENGINEER - COMPUTER SCIENTIST - RESEARCH COMPUTER SCIENTIST - SIGNAL PROCESSING - SAN ANTONIO OR,3.9,Southwest Research Institute,Nonprofit Organization,Research & Development,Business Services,$500M to $1B,others/scientist/software engineer(data concerning role),neutral,ENGINEER - COMPUTER SCIENTIST - RESEARCH COMPUTER SCIENTIST - SIGNAL PROCESSING - SAN ANTONIO OR,79000-106000,79000,106000,92499.5,Oklahoma City, OK,San Antonio, TX,Large,1900s-1950s
AI Ops Data Scientist,4.0,AstraZeneca,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10B+,AI/ machine learning professionle,neutral, Ops Data Scientist,79000-106000,79000,106000,92499.5,Gaithersburg, MD,Cambridge, United Kingdom,Very Large,1900s-1950s
"Intelligence Data Analyst, Senior",4.3,The Buffalo Group,Company - Private,IT Services,Information Technology,$100M to $500M,data analyst/analyst,Sr,"Intelligence , Senior",79000-106000,79000,106000,92499.5,Fort Belvoir, VA,Reston, VA,Medium,2000s-2010s
Analytics Manager - Data Mart,3.5,Central California Alliance for Health,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$500M to $1B,others/scientist/software engineer(data concerning role),neutral,Analytics Manager - Data Mart,79000-106000,79000,106000,92499.5,Scotts Valley, CA,Scotts Valley, CA,Medium,1990s-2000s
Data Modeler (Analytical Systems),3.7,MassMutual,Company - Private,Insurance Carriers,Insurance,$10B+,others/scientist/software engineer(data concerning role),neutral,Data Modeler (Analytical Systems),79000-106000,79000,106000,92499.5,Boston, MA,Springfield, MA,Large,1800s-1900s
"Senior Machine Learning Scientist - Bay Area, CA",3.3,Tempus Labs,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown,AI/ machine learning professionle,Sr,"Senior  Scientist - Bay Area, CA",79000-106000,79000,106000,92499.5,Redwood City, CA,Chicago, IL,Medium,2010s-2020s
Report Writer-Data Analyst,3.1,Security Finance Corporation of Spartanburg,Company - Private,Lending,Finance,Unknown,data analyst/analyst,neutral,Report Writer-,79000-106000,79000,106000,92499.5,Spartanburg, SC,Spartanburg, SC,Large,1950s-1960s
Data Scientist/Machine Learning,4.3,PulsePoint,Company - Private,Internet,Information Technology,$100M to $500M,AI/ machine learning professionle,neutral,Data Scientist/,71000-123000,71000,123000,96999.5,New York, NY,New York, NY,Small,2010s-2020s
Data Scientist - Risk,4.2,LSQ,Company - Private,Investment Banking & Asset Management,Finance,$100M to $500M,data scientist,neutral, - Risk,71000-123000,71000,123000,96999.5,Orlando, FL,Orlando, FL,Small,1990s-2000s
Data Engineer,4.4,Resurgent Capital Services,Company - Private,Venture Capital & Private Equity,Finance,$50M to $100M,data engineer,neutral,,71000-123000,71000,123000,96999.5,Cincinnati, OH,Greenville, SC,Medium,1990s-2000s
Staff Data Scientist - Pricing,3.6,Opendoor,Company - Private,Real Estate,Real Estate,$2B to $5B,data scientist,jr,Staff  - Pricing,71000-123000,71000,123000,96999.5,San Francisco, CA,San Francisco, CA,Medium,2010s-2020s
Data Scientist,4.5,Global Data Management Inc,Company - Private,IT Services,Information Technology,$5M to $10M,data scientist,neutral,,71000-123000,71000,123000,96999.5,Hartford, CT,Woodbridge, NJ,Small,2000s-2010s
Data Scientist,3.0,Photon Infotech,Company - Private,IT Services,Information Technology,$100M to $500M,data scientist,neutral,,71000-123000,71000,123000,96999.5,Chicago, IL,Chennai, India,Large,1990s-2000s
Data Scientist,5.0,REE,Company - Private,Transportation Equipment Manufacturing,Manufacturing,Unknown,data scientist,neutral,,71000-123000,71000,123000,96999.5,United States,,Tel Aviv-Yafo, Israel,Small,2010s-2020s
Machine Learning Engineer,3.6,Riverside Research Institute,Nonprofit Organization,Federal Agencies,Government,$50M to $100M,AI/ machine learning professionle,neutral, Engineer,71000-123000,71000,123000,96999.5,Beavercreek, OH,Arlington, VA,Medium,1960s-1970s
Equity Data Insights Analyst - Quantitative Analyst,3.6,T. Rowe Price,Company - Public,Investment Banking & Asset Management,Finance,$2B to $5B,data analyst/analyst,neutral,Equity Data Insights  - Quantitative ,71000-123000,71000,123000,96999.5,Baltimore, MD,Baltimore, MD,Large,1900s-1950s
Data Scientist,-1.0,"Encode, Inc.",Company - Private,IT Services,Information Technology,$5M to $10M,data scientist,neutral,,71000-123000,71000,123000,96999.5,Norfolk, VA,Manalapan, NJ,Small,
Research Scientist - Patient-Centered Research (Remote),3.8,Evidera,Subsidiary or Business Segment,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$100M to $500M,others/scientist/software engineer(data concerning role),neutral,Research Scientist - Patient-Centered Research (Remote),71000-123000,71000,123000,96999.5,Bethesda, MD,Bethesda, MD,Medium,2010s-2020s
Data Scientist,3.3,BWX Technologies,Company - Public,Aerospace & Defense,Aerospace & Defense,$500M to $1B,data scientist,neutral,,71000-123000,71000,123000,96999.5,Oak Ridge, TN,Lynchburg, VA,Large,1800s-1900s
Operations Data Analyst,3.8,Brighthouse Financial,Company - Public,Insurance Carriers,Insurance,Unknown,data analyst/analyst,neutral,Operations ,71000-123000,71000,123000,96999.5,Charlotte, NC,Charlotte, NC,Large,2010s-2020s
